id,ticket,adult,arrival,date,datetime,day,departure,hour,infant,month,type_train,weekday
35,12,135000,BD,11,2018-09-11 22:15:02.134755,Tuesday,GMR,1845,11340,9,eks,1
35,13,80000,BD,11,2018-09-11 22:15:02.134755,Tuesday,GMR,1845,11340,9,eko,1
35,14,250000,BD,11,2018-09-11 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
35,15,135000,BD,11,2018-09-11 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
35,16,80000,BD,11,2018-09-11 22:15:02.134755,Tuesday,GMR,2000,11640,9,eko,1
36,0,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,0505,12840,9,eks,2
36,1,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,0505,12840,9,eko,2
36,2,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
36,3,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,0845,11760,9,eko,2
36,4,250000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
36,5,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
36,6,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1030,11340,9,eko,2
36,7,250000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
36,8,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1235,12300,9,eks,2
36,9,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1530,11340,9,eks,2
36,10,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1530,11340,9,eko,2
36,11,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
36,12,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1845,11340,9,eko,2
36,13,250000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
36,14,125000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
36,15,80000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,2000,11640,9,eko,2
36,16,250000,BD,12,2018-09-12 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
37,0,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,0505,12840,9,eks,3
37,1,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,0505,12840,9,eko,3
37,2,250000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
37,3,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
37,4,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,0845,11760,9,eko,3
37,5,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
37,6,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1030,11340,9,eko,3
37,7,250000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
37,8,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1235,12300,9,eks,3
37,9,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1530,11340,9,eks,3
37,10,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1530,11340,9,eko,3
37,11,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
37,12,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1845,11340,9,eko,3
37,13,250000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
37,14,125000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
37,15,80000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,2000,11640,9,eko,3
37,16,250000,BD,13,2018-09-13 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
38,0,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,0505,12840,9,eks,4
38,1,80000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,0505,12840,9,eko,4
38,2,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
38,3,80000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,0845,11760,9,eko,4
38,4,250000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
38,5,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1030,11340,9,eks,4
38,6,80000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1030,11340,9,eko,4
38,7,250000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1030,11340,9,eks,4
38,8,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1235,12300,9,eks,4
38,9,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1530,11340,9,eks,4
38,10,80000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,1530,11340,9,eko,4
38,11,250000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,2000,11640,9,eks,4
38,12,135000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,2000,11640,9,eks,4
38,13,80000,BD,14,2018-09-14 22:15:02.134755,Friday,GMR,2000,11640,9,eko,4
39,0,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,0505,12840,9,eks,5
39,1,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,0505,12840,9,eko,5
39,2,250000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,0845,11760,9,eks,5
39,3,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,0845,11760,9,eks,5
39,4,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,0845,11760,9,eko,5
39,5,250000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1030,11340,9,eks,5
39,6,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1030,11340,9,eks,5
39,7,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1030,11340,9,eko,5
39,8,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1235,12300,9,eks,5
39,9,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1530,11340,9,eks,5
39,10,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1530,11340,9,eko,5
39,11,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1845,11340,9,eks,5
39,12,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1845,11340,9,eko,5
39,13,250000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,1845,11340,9,eks,5
39,14,135000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,2000,11640,9,eks,5
39,15,80000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,2000,11640,9,eko,5
39,16,250000,BD,15,2018-09-15 22:15:02.134755,Saturday,GMR,2000,11640,9,eks,5
40,0,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,0505,12840,9,eks,6
40,1,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,0505,12840,9,eko,6
40,2,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,0845,11760,9,eks,6
40,3,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,0845,11760,9,eko,6
40,4,250000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,0845,11760,9,eks,6
40,5,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1030,11340,9,eks,6
40,6,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1030,11340,9,eko,6
40,7,250000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1030,11340,9,eks,6
40,8,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1235,12300,9,eks,6
40,9,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1530,11340,9,eks,6
40,10,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1530,11340,9,eko,6
40,11,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1845,11340,9,eks,6
40,12,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1845,11340,9,eko,6
40,13,250000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,1845,11340,9,eks,6
40,14,135000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,2000,11640,9,eks,6
40,15,80000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,2000,11640,9,eko,6
40,16,250000,BD,16,2018-09-16 22:15:02.134755,Sunday,GMR,2000,11640,9,eks,6
41,0,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,0505,12840,9,eks,0
41,1,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,0505,12840,9,eko,0
41,2,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,0845,11760,9,eks,0
41,3,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,0845,11760,9,eko,0
41,4,250000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,0845,11760,9,eks,0
41,5,250000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1030,11340,9,eks,0
41,6,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1030,11340,9,eks,0
41,7,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1030,11340,9,eko,0
41,8,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1235,12300,9,eks,0
41,9,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1530,11340,9,eks,0
41,10,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1530,11340,9,eko,0
41,11,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1845,11340,9,eks,0
41,12,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1845,11340,9,eko,0
41,13,250000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,1845,11340,9,eks,0
41,14,250000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,2000,11640,9,eks,0
41,15,135000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,2000,11640,9,eks,0
41,16,80000,BD,17,2018-09-17 22:15:02.134755,Monday,GMR,2000,11640,9,eko,0
42,0,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,0505,12840,9,eks,1
42,1,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,0505,12840,9,eko,1
42,2,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,0845,11760,9,eks,1
42,3,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,0845,11760,9,eko,1
42,4,250000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,0845,11760,9,eks,1
42,5,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1030,11340,9,eks,1
42,6,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1030,11340,9,eko,1
42,7,250000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1030,11340,9,eks,1
42,8,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1235,12300,9,eks,1
42,9,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1530,11340,9,eks,1
42,10,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1530,11340,9,eko,1
42,11,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1845,11340,9,eks,1
42,12,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1845,11340,9,eko,1
42,13,250000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,1845,11340,9,eks,1
42,14,125000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
42,15,80000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,2000,11640,9,eko,1
42,16,250000,BD,18,2018-09-18 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
43,0,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,0505,12840,9,eks,2
43,1,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,0505,12840,9,eko,2
43,2,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
43,3,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,0845,11760,9,eko,2
43,4,250000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
43,5,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
43,6,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1030,11340,9,eko,2
43,7,250000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
43,8,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1235,12300,9,eks,2
43,9,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1530,11340,9,eks,2
43,10,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1530,11340,9,eko,2
43,11,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
43,12,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1845,11340,9,eko,2
43,13,250000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
43,14,125000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
43,15,80000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,2000,11640,9,eko,2
43,16,250000,BD,19,2018-09-19 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
44,0,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,0505,12840,9,eks,3
44,1,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,0505,12840,9,eko,3
44,2,250000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
44,3,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
44,4,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,0845,11760,9,eko,3
44,5,250000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
44,6,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
44,7,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1030,11340,9,eko,3
44,8,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1235,12300,9,eks,3
44,9,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1530,11340,9,eks,3
44,10,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1530,11340,9,eko,3
44,11,250000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
44,12,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
44,13,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,1845,11340,9,eko,3
44,14,250000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
44,15,125000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
44,16,80000,BD,20,2018-09-20 22:15:02.134755,Thursday,GMR,2000,11640,9,eko,3
45,0,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,0505,12840,9,eks,4
45,1,80000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,0505,12840,9,eko,4
45,2,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
45,3,80000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,0845,11760,9,eko,4
45,4,250000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
45,5,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1030,11340,9,eks,4
45,6,80000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1030,11340,9,eko,4
45,7,250000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1030,11340,9,eks,4
45,8,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1235,12300,9,eks,4
45,9,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1530,11340,9,eks,4
45,10,80000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1530,11340,9,eko,4
45,11,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1845,11340,9,eks,4
45,12,250000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,1845,11340,9,eks,4
45,13,250000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,2000,11640,9,eks,4
45,14,135000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,2000,11640,9,eks,4
45,15,80000,BD,21,2018-09-21 22:15:02.134755,Friday,GMR,2000,11640,9,eko,4
46,0,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,0505,12840,9,eks,5
46,1,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,0505,12840,9,eko,5
46,2,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,0845,11760,9,eks,5
46,3,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,0845,11760,9,eko,5
46,4,250000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,0845,11760,9,eks,5
46,5,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1030,11340,9,eks,5
46,6,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1030,11340,9,eko,5
46,7,250000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1030,11340,9,eks,5
46,8,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1235,12300,9,eks,5
46,9,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1530,11340,9,eks,5
46,10,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1530,11340,9,eko,5
46,11,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1845,11340,9,eks,5
46,12,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1845,11340,9,eko,5
46,13,250000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,1845,11340,9,eks,5
46,14,135000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,2000,11640,9,eks,5
46,15,80000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,2000,11640,9,eko,5
46,16,250000,BD,22,2018-09-22 22:15:02.134755,Saturday,GMR,2000,11640,9,eks,5
47,0,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,0505,12840,9,eks,6
47,1,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,0505,12840,9,eko,6
47,2,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,0845,11760,9,eks,6
47,3,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,0845,11760,9,eko,6
47,4,250000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,0845,11760,9,eks,6
47,5,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1030,11340,9,eks,6
47,6,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1030,11340,9,eko,6
47,7,250000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1030,11340,9,eks,6
47,8,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1235,12300,9,eks,6
47,9,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1530,11340,9,eks,6
47,10,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1530,11340,9,eko,6
47,11,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1845,11340,9,eks,6
47,12,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1845,11340,9,eko,6
47,13,250000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,1845,11340,9,eks,6
47,14,135000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,2000,11640,9,eks,6
47,15,80000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,2000,11640,9,eko,6
47,16,250000,BD,23,2018-09-23 22:15:02.134755,Sunday,GMR,2000,11640,9,eks,6
48,0,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,0505,12840,9,eks,0
48,1,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,0505,12840,9,eko,0
48,2,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,0845,11760,9,eks,0
48,3,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,0845,11760,9,eko,0
48,4,250000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,0845,11760,9,eks,0
48,5,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1030,11340,9,eks,0
48,6,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1030,11340,9,eko,0
48,7,250000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1030,11340,9,eks,0
48,8,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1235,12300,9,eks,0
48,9,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1530,11340,9,eks,0
48,10,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1530,11340,9,eko,0
48,11,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1845,11340,9,eks,0
48,12,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1845,11340,9,eko,0
48,13,250000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,1845,11340,9,eks,0
48,14,135000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,2000,11640,9,eks,0
48,15,80000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,2000,11640,9,eko,0
48,16,250000,BD,24,2018-09-24 22:15:02.134755,Monday,GMR,2000,11640,9,eks,0
49,0,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,0505,12840,9,eks,1
49,1,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,0505,12840,9,eko,1
49,2,250000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,0845,11760,9,eks,1
49,3,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,0845,11760,9,eks,1
49,4,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,0845,11760,9,eko,1
49,5,250000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1030,11340,9,eks,1
49,6,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1030,11340,9,eks,1
49,7,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1030,11340,9,eko,1
49,8,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1235,12300,9,eks,1
49,9,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1530,11340,9,eks,1
49,10,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1530,11340,9,eko,1
49,11,250000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1845,11340,9,eks,1
49,12,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1845,11340,9,eks,1
49,13,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,1845,11340,9,eko,1
49,14,125000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
49,15,80000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,2000,11640,9,eko,1
49,16,250000,BD,25,2018-09-25 22:15:02.134755,Tuesday,GMR,2000,11640,9,eks,1
50,0,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,0505,12840,9,eks,2
50,1,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,0505,12840,9,eko,2
50,2,250000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
50,3,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,0845,11760,9,eks,2
50,4,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,0845,11760,9,eko,2
50,5,250000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
50,6,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1030,11340,9,eks,2
50,7,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1030,11340,9,eko,2
50,8,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1235,12300,9,eks,2
50,9,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1530,11340,9,eks,2
50,10,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1530,11340,9,eko,2
50,11,250000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
50,12,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1845,11340,9,eks,2
50,13,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,1845,11340,9,eko,2
50,14,250000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
50,15,125000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,2000,11640,9,eks,2
50,16,80000,BD,26,2018-09-26 22:15:02.134755,Wednesday,GMR,2000,11640,9,eko,2
51,0,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,0505,12840,9,eks,3
51,1,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,0505,12840,9,eko,3
51,2,250000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
51,3,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,0845,11760,9,eks,3
51,4,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,0845,11760,9,eko,3
51,5,250000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
51,6,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1030,11340,9,eks,3
51,7,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1030,11340,9,eko,3
51,8,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1235,12300,9,eks,3
51,9,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1530,11340,9,eks,3
51,10,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1530,11340,9,eko,3
51,11,250000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
51,12,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1845,11340,9,eks,3
51,13,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,1845,11340,9,eko,3
51,14,250000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
51,15,125000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,2000,11640,9,eks,3
51,16,80000,BD,27,2018-09-27 22:15:02.134755,Thursday,GMR,2000,11640,9,eko,3
52,0,135000,BD,28,2018-09-28 22:15:02.134755,Friday,GMR,0505,12840,9,eks,4
52,1,80000,BD,28,2018-09-28 22:15:02.134755,Friday,GMR,0505,12840,9,eko,4
52,2,135000,BD,28,2018-09-28 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
52,3,80000,BD,28,2018-09-28 22:15:02.134755,Friday,GMR,0845,11760,9,eko,4
52,4,250000,BD,28,2018-09-28 22:15:02.134755,Friday,GMR,0845,11760,9,eks,4
